ID;Objeto;Decisão;Instância;Data Citação;Data Decisão;Status;Justiça;UF;Tribunal;Num. Litisconsortes
AEP.000.056;Objeto 34;Desfavorável;3;11/03/2013;;Encerrado;Trb;RJ;2 VARA DO TRABALHO DE MACAÉ;0
AEP.000.071;Objeto 24;Favorável;1;22/05/2013;;Encerrado;Est;RS;3 VARA CÍVEL DE VIAMÃO;0
AEP.000.071;Objeto 24;Favorável;2;22/05/2013;;Encerrado;Est;RS;3 VARA CÍVEL DE VIAMÃO;0
AEP.000.071;Objeto 24;Favorável;3;22/05/2013;;Encerrado;Est;RS;3 VARA CÍVEL DE VIAMÃO;0
AEP.000.082;Objeto 24;Favorável;1;18/07/2013;;Encerrado;Est;SP;6 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.082;Objeto 24;Favorável;2;18/07/2013;;Encerrado;Est;SP;6 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.082;Objeto 24;Favorável;3;18/07/2013;;Encerrado;Est;SP;6 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.134;Objeto 30;Desfavorável;1;12/07/2012;;Encerrado;Trb;SP;5 VARA DO TRABALHO DE SANTOS;0
AEP.000.134;Objeto 30;Desfavorável;2;12/07/2012;;Encerrado;Trb;SP;5 VARA DO TRABALHO DE SANTOS;0
AEP.000.134;Objeto 30;Desfavorável;3;12/07/2012;;Encerrado;Trb;SP;5 VARA DO TRABALHO DE SANTOS;0
AEP.000.182;Objeto 35;Favorável;1;08/07/2014;;Encerrado;Est;RJ;5 VARA CÍVEL DO MÉIER;0
AEP.000.182;Objeto 35;Favorável;2;08/07/2014;;Encerrado;Est;RJ;5 VARA CÍVEL DO MÉIER;0
AEP.000.182;Objeto 35;Favorável;3;08/07/2014;;Encerrado;Est;RJ;5 VARA CÍVEL DO MÉIER;0
AEP.000.195;Objeto 24;Favorável;1;11/07/2014;;Encerrado;Est;SC;1 VARA CÍVEL DE CAMBORIÚ;0
AEP.000.195;Objeto 24;Favorável;2;11/07/2014;;Encerrado;Est;SC;1 VARA CÍVEL DE CAMBORIÚ;0
AEP.000.195;Objeto 24;Favorável;3;11/07/2014;;Encerrado;Est;SC;1 VARA CÍVEL DE CAMBORIÚ;0
AEP.000.196;Objeto 31;Desfavorável;1;23/07/2014;;Encerrado;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.196;Objeto 31;Desfavorável;2;23/07/2014;;Encerrado;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.196;Objeto 31;Desfavorável;3;23/07/2014;;Encerrado;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.197;Objeto 10;Favorável;1;11/08/2014;;Ativo;Est;RJ;37 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.204;Objeto 31;Favorável;1;17/09/2014;;Encerrado;Est;PR;12 VARA CÍVEL DE CURITIBA;0
AEP.000.204;Objeto 31;Favorável;2;17/09/2014;;Encerrado;Est;PR;12 VARA CÍVEL DE CURITIBA;0
AEP.000.204;Objeto 31;Favorável;3;17/09/2014;;Encerrado;Est;PR;12 VARA CÍVEL DE CURITIBA;0
AEP.000.213;Objeto 30;Favorável;1;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.213;Objeto 29;Favorável;1;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.213;Objeto 30;Favorável;2;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.213;Objeto 29;Favorável;2;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.213;Objeto 30;Favorável;3;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.213;Objeto 29;Favorável;3;14/01/2015;;Encerrado;Trb;RJ;9 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.214;Objeto 5;Favorável;1;23/01/2015;;Ativo;Est;RJ;VARA ÚNICA ;0
AEP.000.219;Objeto 36;Desfavorável;1;07/04/2015;;Ativo;Est;BA;12 VARA CÍVEL E COMERCIAL DE SALVADOR;0
AEP.000.219;Objeto 36;Favorável;2;07/04/2015;;Ativo;Est;BA;12 VARA CÍVEL E COMERCIAL DE SALVADOR;0
AEP.000.239;Objeto 36;Favorável;1;02/09/2015;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.239;Objeto 36;Favorável;2;02/09/2015;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.239;Objeto 36;Favorável;3;02/09/2015;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.254;Objeto 30;Favorável;1;28/04/2015;;Encerrado;Trb;RJ;26 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.254;Objeto 30;Favorável;2;28/04/2015;;Encerrado;Trb;RJ;26 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.254;Objeto 30;Favorável;3;28/04/2015;;Encerrado;Trb;RJ;26 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.261;Objeto 30;Favorável;1;28/04/2015;;Encerrado;Trb;RJ;67 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.261;Objeto 30;Favorável;2;28/04/2015;;Encerrado;Trb;RJ;67 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.261;Objeto 30;Favorável;3;28/04/2015;;Encerrado;Trb;RJ;67 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 4;Desfavorável;1;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 30;Desfavorável;1;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 4;Desfavorável;2;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 30;Desfavorável;2;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 4;Desfavorável;3;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.262;Objeto 30;Desfavorável;3;06/08/2015;;Encerrado;Trb;RJ;38 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.266;Objeto 30;Favorável;1;08/06/2015;;Encerrado;Trb;SP;3 VARA DO TRABALHO DE BARUERI;0
AEP.000.266;Objeto 30;Favorável;2;08/06/2015;;Encerrado;Trb;SP;3 VARA DO TRABALHO DE BARUERI;0
AEP.000.266;Objeto 30;Favorável;3;08/06/2015;;Encerrado;Trb;SP;3 VARA DO TRABALHO DE BARUERI;0
AEP.000.269;Objeto 37;Favorável;1;10/06/2015;;Encerrado;Trb;SP;2 VARA DO TRABALHO DE BARUERI;0
AEP.000.269;Objeto 37;Favorável;2;10/06/2015;;Encerrado;Trb;SP;2 VARA DO TRABALHO DE BARUERI;0
AEP.000.269;Objeto 37;Favorável;3;10/06/2015;;Encerrado;Trb;SP;2 VARA DO TRABALHO DE BARUERI;0
AEP.000.279;Objeto 7;Favorável;1;14/10/2015;;Encerrado;Est;RN;1 JUIZADO ESPECIAL CÍVEL DE PARNAMIRIM;0
AEP.000.279;Objeto 7;Favorável;2;14/10/2015;;Encerrado;Est;RN;1 JUIZADO ESPECIAL CÍVEL DE PARNAMIRIM;0
AEP.000.279;Objeto 7;Favorável;3;14/10/2015;;Encerrado;Est;RN;1 JUIZADO ESPECIAL CÍVEL DE PARNAMIRIM;0
AEP.000.326;Objeto 7;Favorável;1;30/10/2015;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
AEP.000.326;Objeto 7;Favorável;2;30/10/2015;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
AEP.000.326;Objeto 7;Favorável;3;30/10/2015;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
AEP.000.396;Objeto 1;Favorável;1;01/02/2013;;Encerrado;Est;MG;6 VARA CÍVEL DE BELO HORIZONTE;0
AEP.000.396;Objeto 1;Favorável;2;01/02/2013;;Encerrado;Est;MG;6 VARA CÍVEL DE BELO HORIZONTE;0
AEP.000.396;Objeto 1;Favorável;3;01/02/2013;;Encerrado;Est;MG;6 VARA CÍVEL DE BELO HORIZONTE;0
AEP.000.402;Objeto 38;Favorável;1;15/07/2013;;Encerrado;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.402;Objeto 38;Favorável;2;15/07/2013;;Encerrado;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.402;Objeto 38;Favorável;3;15/07/2013;;Encerrado;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.407;Objeto 38;Desfavorável;1;29/08/2013;;Encerrado;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.407;Objeto 38;Desfavorável;2;29/08/2013;;Encerrado;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.407;Objeto 38;Desfavorável;3;29/08/2013;;Encerrado;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.416;Objeto 1;Favorável;1;02/06/2014;;Encerrado;Est;AM;17 VARA CÍVEL DE MANAUS;0
AEP.000.416;Objeto 1;Favorável;2;02/06/2014;;Encerrado;Est;AM;17 VARA CÍVEL DE MANAUS;0
AEP.000.416;Objeto 1;Favorável;3;02/06/2014;;Encerrado;Est;AM;17 VARA CÍVEL DE MANAUS;0
AEP.000.420;Objeto 35;Favorável;1;08/08/2014;;Encerrado;Est;RJ;2 VARA CÍVEL DE NITERÓI;0
AEP.000.420;Objeto 35;Favorável;2;08/08/2014;;Encerrado;Est;RJ;2 VARA CÍVEL DE NITERÓI;0
AEP.000.420;Objeto 35;Favorável;3;08/08/2014;;Encerrado;Est;RJ;2 VARA CÍVEL DE NITERÓI;0
AEP.000.435;Objeto 37;Favorável;1;05/11/2015;;Encerrado;Trb;RJ;65 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.435;Objeto 37;Favorável;2;05/11/2015;;Encerrado;Trb;RJ;65 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.435;Objeto 37;Favorável;3;05/11/2015;;Encerrado;Trb;RJ;65 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.437;Objeto 38;Favorável;1;06/11/2015;;Encerrado;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.437;Objeto 38;Favorável;2;06/11/2015;;Encerrado;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.437;Objeto 38;Favorável;3;06/11/2015;;Encerrado;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.438;Objeto 38;Favorável;1;10/11/2015;;Encerrado;Est;RJ;1 VARA CÍVEL DE JACAREPAGUÁ;0
AEP.000.438;Objeto 38;Favorável;2;10/11/2015;;Encerrado;Est;RJ;1 VARA CÍVEL DE JACAREPAGUÁ;0
AEP.000.438;Objeto 38;Favorável;3;10/11/2015;;Encerrado;Est;RJ;1 VARA CÍVEL DE JACAREPAGUÁ;0
AEP.000.443;Objeto 6;Favorável;1;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.443;Objeto 35;Favorável;1;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.443;Objeto 6;Favorável;2;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.443;Objeto 35;Favorável;2;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.443;Objeto 6;Favorável;3;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.443;Objeto 35;Favorável;3;13/11/2015;;Encerrado;Est;SP;3 VARA CÍVEL DE SANTO ANDRÉ;0
AEP.000.462;Objeto 7;Favorável;1;07/12/2015;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.462;Objeto 7;Favorável;2;07/12/2015;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.462;Objeto 7;Favorável;3;07/12/2015;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.469;Objeto 18;Favorável;1;11/12/2015;;Ativo;Trb;RR;1 VARA DO TRABALHO DE BOA VISTA ;0
AEP.000.474;Objeto 4;Favorável;1;14/10/2015;;Ativo;Est;SP;1 VARA CÍVEL DE COTIA;0
AEP.000.474;Objeto 6;Favorável;1;14/10/2015;;Ativo;Est;SP;1 VARA CÍVEL DE COTIA;0
AEP.000.481;Objeto 27;Favorável;1;22/02/2016;;Encerrado;Est;AM;9 VARA CÍVEL E DE ACIDENTES DE RABALHO DE MANAUS;0
AEP.000.481;Objeto 27;Favorável;2;22/02/2016;;Encerrado;Est;AM;9 VARA CÍVEL E DE ACIDENTES DE RABALHO DE MANAUS;0
AEP.000.481;Objeto 27;Favorável;3;22/02/2016;;Encerrado;Est;AM;9 VARA CÍVEL E DE ACIDENTES DE RABALHO DE MANAUS;0
AEP.000.483;Objeto 10;Favorável;1;04/03/2016;;Ativo;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.483;Objeto 10;Favorável;2;04/03/2016;;Ativo;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.485;Objeto 7;Favorável;1;04/03/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.485;Objeto 7;Favorável;2;04/03/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.485;Objeto 7;Favorável;3;04/03/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.486;Objeto 1;Desfavorável;1;09/03/2016;;Ativo;Est;BA;9 VARA DOS FEITOS DE RELAÇÃO DE CONSUMO CÍVEL E COMERCIAIS;0
AEP.000.496;Objeto 4;Favorável;1;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.496;Objeto 30;Favorável;1;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.496;Objeto 4;Favorável;2;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.496;Objeto 30;Favorável;2;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.496;Objeto 4;Favorável;3;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.496;Objeto 30;Favorável;3;14/04/2016;;Encerrado;Trb;RJ;73 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.497;Objeto 30;Favorável;1;19/04/2016;;Encerrado;Trb;RJ;4 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.497;Objeto 30;Favorável;2;19/04/2016;;Encerrado;Trb;RJ;4 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.497;Objeto 30;Favorável;3;19/04/2016;;Encerrado;Trb;RJ;4 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.506;Objeto 1;Desfavorável;1;10/05/2016;;Ativo;Est;SP;1 VARA CÍVEL DE SÃO VICENTE;0
AEP.000.514;Objeto 4;Desfavorável;1;31/05/2016;;Ativo;Est;RR;1 VARA CÍVEL DE BOA VISTA;0
AEP.000.514;Objeto 36;Desfavorável;1;31/05/2016;;Ativo;Est;RR;1 VARA CÍVEL DE BOA VISTA;0
AEP.000.514;Objeto 4;Favorável;2;31/05/2016;;Ativo;Est;RR;1 VARA CÍVEL DE BOA VISTA;0
AEP.000.514;Objeto 36;Favorável;2;31/05/2016;;Ativo;Est;RR;1 VARA CÍVEL DE BOA VISTA;0
AEP.000.518;Objeto 11;Favorável;1;03/06/2016;;Ativo;Est;RJ;2 VARA CÍVEL DE ILHA DO GOVERNADOR;0
AEP.000.518;Objeto 8;Favorável;1;03/06/2016;;Ativo;Est;RJ;2 VARA CÍVEL DE ILHA DO GOVERNADOR;0
AEP.000.525;Objeto 31;Desfavorável;1;10/06/2016;;Ativo;Est;RJ;16 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.530;Objeto 3;Favorável;1;21/06/2016;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE CAMPOS;0
AEP.000.530;Objeto 3;Favorável;2;21/06/2016;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE CAMPOS;0
AEP.000.530;Objeto 3;Favorável;3;21/06/2016;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE CAMPOS;0
AEP.000.537;Objeto 7;Favorável;1;04/07/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.537;Objeto 7;Favorável;2;04/07/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.537;Objeto 7;Favorável;3;04/07/2016;;Encerrado;Est;BA;9 VSJE DO CONSUMIDOR DE SALVADOR;0
AEP.000.539;Objeto 7;Favorável;1;09/06/2015;;Encerrado;Trb;BA;13 VARA DO TRABALHO DE SALVADOR;0
AEP.000.539;Objeto 7;Favorável;2;09/06/2015;;Encerrado;Trb;BA;13 VARA DO TRABALHO DE SALVADOR;0
AEP.000.539;Objeto 7;Favorável;3;09/06/2015;;Encerrado;Trb;BA;13 VARA DO TRABALHO DE SALVADOR;0
AEP.000.551;Objeto 7;Favorável;1;17/08/2015;;Encerrado;Est;RJ;25 JUIZADO ESPECIAL CÍVEL DA PAVUNA;0
AEP.000.551;Objeto 7;Favorável;2;17/08/2015;;Encerrado;Est;RJ;25 JUIZADO ESPECIAL CÍVEL DA PAVUNA;0
AEP.000.551;Objeto 7;Favorável;3;17/08/2015;;Encerrado;Est;RJ;25 JUIZADO ESPECIAL CÍVEL DA PAVUNA;0
AEP.000.554;Objeto 35;Favorável;1;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.554;Objeto 6;Favorável;1;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.554;Objeto 35;Favorável;2;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.554;Objeto 6;Favorável;2;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.554;Objeto 35;Favorável;3;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.554;Objeto 6;Favorável;3;28/07/2016;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.560;Objeto 35;Favorável;1;03/08/2016;;Ativo;Est;BA;1 VARA CÍVEL E COMERCIAL DE SÃO SEBASTIÃO DO PASSÉ;0
AEP.000.560;Objeto 35;Favorável;2;03/08/2016;;Ativo;Est;BA;1 VARA CÍVEL E COMERCIAL DE SÃO SEBASTIÃO DO PASSÉ;0
AEP.000.560;Objeto 35;Favorável;3;03/08/2016;;Ativo;Est;BA;1 VARA CÍVEL E COMERCIAL DE SÃO SEBASTIÃO DO PASSÉ;0
AEP.000.563;Objeto 6;Favorável;1;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.563;Objeto 35;Favorável;1;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.563;Objeto 6;Favorável;2;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.563;Objeto 35;Favorável;2;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.563;Objeto 6;Favorável;3;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.563;Objeto 35;Favorável;3;12/08/2016;;Encerrado;Est;RJ;50 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.564;Objeto 3;Favorável;1;12/08/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.564;Objeto 3;Favorável;2;12/08/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.564;Objeto 3;Favorável;3;12/08/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.566;Objeto 38;Favorável;1;19/08/2016;;Encerrado;Est;MG;2 VARA CÍVEL DE FORMIGA;0
AEP.000.566;Objeto 38;Favorável;2;19/08/2016;;Encerrado;Est;MG;2 VARA CÍVEL DE FORMIGA;0
AEP.000.566;Objeto 38;Favorável;3;19/08/2016;;Encerrado;Est;MG;2 VARA CÍVEL DE FORMIGA;0
AEP.000.573;Objeto 6;Favorável;1;26/08/2016;;Encerrado;Adm;RJ;EXTRA JUDICIAL;0
AEP.000.573;Objeto 6;Favorável;2;26/08/2016;;Encerrado;Adm;RJ;EXTRA JUDICIAL;0
AEP.000.573;Objeto 6;Favorável;3;26/08/2016;;Encerrado;Adm;RJ;EXTRA JUDICIAL;0
AEP.000.586;Objeto 3;Favorável;1;02/09/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.586;Objeto 3;Favorável;2;02/09/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.586;Objeto 3;Favorável;3;02/09/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.591;Objeto 1;Desfavorável;1;08/09/2016;;Ativo;Est;RJ;9 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.591;Objeto 1;Favorável;2;08/09/2016;;Ativo;Est;RJ;9 VARA CÍVEL DE RIO DE JANEIRO;0
AEP.000.592;Objeto 6;Favorável;1;20/07/2016;;Ativo;Est;RS;1 VARA CÍVEL DE PORTO ALEGRE;0
AEP.000.594;Objeto 16;Favorável;1;13/09/2016;;Ativo;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE NITERÓI;0
AEP.000.597;Objeto 7;Favorável;1;29/09/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.597;Objeto 7;Favorável;2;29/09/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.597;Objeto 7;Favorável;3;29/09/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.598;Objeto 7;Favorável;1;17/06/2015;;Encerrado;Fed;RJ;22 VARA FEDERAL DE RIO DE JANEIRO;0
AEP.000.598;Objeto 7;Favorável;2;17/06/2015;;Encerrado;Fed;RJ;22 VARA FEDERAL DE RIO DE JANEIRO;0
AEP.000.598;Objeto 7;Favorável;3;17/06/2015;;Encerrado;Fed;RJ;22 VARA FEDERAL DE RIO DE JANEIRO;0
AEP.000.599;Objeto 1;Desfavorável;1;30/09/2016;;Ativo;Est;RN;3 VARA CÍVEL DE NATAL;0
AEP.000.599;Objeto 1;Favorável;3;30/09/2016;;Ativo;Est;RN;3 VARA CÍVEL DE NATAL;0
AEP.000.600;Objeto 7;Favorável;1;04/10/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.600;Objeto 7;Favorável;2;04/10/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.600;Objeto 7;Favorável;3;04/10/2016;;Encerrado;Trb;RJ;56 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.601;Objeto 23;Favorável;1;17/08/2015;;Encerrado;Trb;RJ;24 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.601;Objeto 23;Favorável;2;17/08/2015;;Encerrado;Trb;RJ;24 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.601;Objeto 23;Favorável;3;17/08/2015;;Encerrado;Trb;RJ;24 VARA DO TRABALHO DE RIO DE JANEIRO;0
AEP.000.605;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.605;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.605;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.606;Objeto 3;Desfavorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.606;Objeto 3;Desfavorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.606;Objeto 3;Desfavorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.607;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.607;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.607;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.608;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.608;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.608;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.609;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.609;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.609;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.610;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.610;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.610;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.611;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.611;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.611;Objeto 3;Favorável;3;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.612;Objeto 3;Favorável;1;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
AEP.000.612;Objeto 3;Favorável;2;18/10/2016;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
